Age,Screen_Time_Hours,Social_Media_Hours,Sleep_Hours,Study_Work_Hours,Physical_Activity_Min,App_Unlocks_Per_Day,Mood_Score,Addiction_Risk
36,1.1423158598077956,4.448527056047503,6.491108409971882,9.940731667834577,120,88,4,Low
29,12.514453707080435,6.480773848430364,4.003002366411378,5.442182165073752,76,27,1,High
19,1.9758100797593916,1.656996286203942,7.643152738403617,6.733695696534907,100,168,10,Low
26,12.065521612297974,5.737655766533089,4.871861909572484,2.19786556970244,32,243,5,High
15,4.642262891951107,2.9999162937655526,6.723754337868304,11.183172223208704,65,175,9,Medium
26,8.930888400933778,3.1936986518580044,5.171012914838361,5.712412548346023,29,214,6,Medium
36,1.4948870049484357,1.6943232128152859,3.5063712786295236,4.964334429292862,162,183,9,Low
20,11.025362049536964,3.902892623952302,6.14876935478353,8.091183488523766,29,112,7,Medium
33,2.4521795890286295,5.0732081378419975,4.83985881333393,7.266977818624248,19,195,10,Medium
33,6.338946231785035,6.203367191275199,,6.009247785889192,50,144,1,Medium
30,11.626798030228919,3.396258694558441,4.191053496555563,11.223525347414572,97,172,6,Medium
33,10.039536954608357,8.026358225945868,6.7131346151454725,5.6298215245155045,45,179,6,High
17,1.0785550591548698,5.449119635235322,3.60829199630437,11.98373701199085,53,232,7,Medium
37,6.239420349053135,6.561495035079442,3.5247980463127186,9.891277333267729,112,44,1,Medium
24,1.5450577205386042,3.142364285296062,8.664129414185105,11.033284088479661,144,87,5,Low
41,9.755498190640099,8.234290850616514,3.6451402747284893,4.827568652226573,97,231,5,High
32,13.59633039279318,,5.256358369857344,2.7023836297068065,83,100,3,High
40,9.518396409909869,8.692313119766991,3.8004653429009236,6.191970319487927,51,131,7,High
27,3.916841604528225,2.0195399999137975,8.6356145534535,5.133849435635449,5,189,3,Low
40,5.6180294168650216,,5.886968397020659,2.606692209576538,7,127,4,Medium
32,13.69645722356008,1.5736537485439668,3.6667154526826207,2.7148349282942137,175,213,5,High
17,3.9126813564205505,2.5475094535917284,7.612898654553845,3.742687762746126,129,36,10,Low
40,8.299877949707755,4.2482012926062644,7.684719526241635,5.777954347239515,136,246,7,Medium
42,6.205899512862682,8.998528122764055,8.407196780050349,11.35241631396374,85,32,4,Medium
37,10.988098873066882,5.791886356183087,7.23393232145204,8.577702684435977,13,191,8,High
17,12.276060535738532,3.6385941417854535,3.3282976430463496,5.984127595448252,148,96,9,Medium
37,5.430884566553858,7.595542047356127,6.301869282617889,9.993992860019732,116,211,9,Medium
39,9.585152728091973,0.6869857088458639,5.304239152402266,7.684929771858764,125,53,4,Medium
41,8.137620067730456,4.015876006805345,0.511322505149469,6.174490774789319,166,215,10,Medium
40,4.619778370720634,6.207901117637095,6.545574051034897,3.4436788296562533,99,70,2,Medium
26,4.535230436569022,6.04075438669092,7.351203124753347,11.270402453128316,150,118,9,Medium
41,8.002211417919952,6.271799883203695,4.082663507238538,8.238878800573854,170,75,10,Medium
34,3.0020373559198976,2.509257265737427,5.6224259636067195,6.392582390216119,113,34,1,Low
21,11.54052865427213,3.7022519534380485,5.592625961895095,6.382865667181855,58,238,5,High
39,1.8970629096052263,9.349871795088953,8.885847669494218,9.650355570856025,49,203,10,Medium
44,2.2294683207081123,,3.1146609768196356,3.794531730007549,177,24,6,Medium
38,5.448942016054478,3.464364337653,7.896257652485728,6.175419222659431,61,202,10,Medium
22,2.5351928565627335,,3.5826698579240004,2.630117670697424,77,29,2,Low
23,7.184100276321402,2.7923194018006052,3.4822683344045933,2.799183615247301,42,104,1,Medium
28,6.1957865757443145,4.001022336250287,4.969058958904158,7.262964096855406,125,77,5,Medium
19,10.383527346514322,8.027179619751657,7.204601363442799,5.808047883034707,26,171,2,High
44,13.389054017726364,5.261197935060949,7.070677942542305,9.195116803918427,174,40,6,Medium
35,10.796261601608638,8.571104618494628,6.7672838647478715,11.867310431075989,79,53,9,High
33,3.3328326174478566,6.473032333761041,7.647306616345606,10.594252339644564,24,114,1,Medium
35,13.16177671103724,6.4747512588884115,4.394268319198406,6.4189845550222975,27,60,7,High
30,6.097734623189874,0.8218602674043384,6.803066669083702,5.778576865707573,152,99,10,Low
38,7.164461692049867,7.621868412798141,,7.85068243570941,158,174,4,Medium
26,6.480491085818262,9.789732015529722,6.926013076770684,2.916508772791944,86,233,1,Medium
35,4.647111302740346,4.993771322407155,6.566721810332205,11.87660219008265,74,210,6,Medium
18,12.63557574136729,2.006510142112136,4.329137357025561,11.809927505617912,45,211,4,High
22,5.31910525665601,9.781287878115123,8.485793388572633,11.229540410066248,105,87,4,Medium
21,8.521754105834102,3.2561958107697304,8.856027771194263,8.622004584357246,33,72,6,Medium
29,4.120436596866293,4.3873805795031195,7.135120274519637,7.031201253288192,11,78,6,Medium
44,11.365879872012345,1.2349809339645508,5.664478303843324,9.066896433247633,90,176,9,Medium
44,11.064582573879425,1.5529502240779764,6.2231446488430615,5.143935049835168,26,29,8,Medium
20,4.852057799811572,2.5573738703143603,3.650229108476439,10.522291696316676,107,209,8,Medium
19,9.860202950864897,5.71042761835691,5.180375388675664,3.3461783173562782,44,112,9,Medium
28,10.150355930234346,5.798997417711877,8.856806123790074,10.03475354644726,147,134,4,Medium
35,8.31264840936196,,6.286333575642921,10.674799076339658,48,198,7,Medium
27,8.807778969531713,6.046261091572164,6.363765261541003,3.7016631863905096,12,176,5,Medium
24,8.467910297780346,,8.723879214121487,6.785705896997832,168,175,1,Medium
32,2.064237251932993,8.119937218720036,8.318125082065055,10.91652531940563,123,84,3,Low
43,9.713449481279204,9.372047125051788,6.412298266824167,11.592915249111938,64,204,7,High
18,,3.062732666152679,4.613945093892923,10.113642884912252,169,204,3,Medium
22,6.699944647038376,1.7368399819111318,,11.409109318459087,54,213,9,Medium
38,12.17998984416341,4.538329292106601,8.181908554168526,11.369983904070596,33,151,4,High
25,20.666845518677018,0.7510125633927713,,11.797196129509548,158,156,2,Low
31,4.267093933463817,8.891529300260927,5.965709528080234,6.133973188873629,3,151,6,Medium
32,2.5782454979557023,2.777209472340079,3.5672913972382725,4.869425630394291,60,147,7,Low
35,1.4594335799264349,5.718317982608802,6.637348383200088,8.3294356746927,142,187,9,Low
39,4.583800969787318,1.5934024040165191,5.204768393651246,3.8885119152620176,55,48,1,Low
40,13.850191546330809,5.755944722811201,3.9471639638843232,7.570153770166664,102,112,6,High
25,4.512979251698459,0.8704378025677117,8.514860337833559,7.792877613941407,3,179,5,Low
30,9.628175657345027,7.803663608096056,,10.064369739713584,141,64,2,Medium
26,2.537885570529379,9.57650389511719,7.266969095076975,5.617926747324485,24,118,6,Medium
27,8.824019190613988,3.4162726169641564,5.576267155816087,8.01825726828436,7,39,1,Medium
41,13.798259280798073,2.95303879931578,7.9675252037296085,11.032748966264819,153,145,9,Medium
30,4.793887804986049,4.755952230074982,7.205009421056637,6.217502723746102,45,48,6,Medium
37,12.024983012882577,,3.738960177711345,7.717233044231222,115,228,3,High
40,13.968427944764962,2.2951433889221757,5.6976704079403335,9.873761002970987,73,240,2,High
35,8.651203153369671,8.131425973997336,4.558731331655048,4.496427395056303,113,167,9,Medium
15,5.02221430556446,2.3860807268289026,7.2815068290684595,3.0337066909144,140,241,10,Low
30,9.75590637868903,0.552005089845226,6.26813296036402,8.818007214588494,143,179,6,Medium
29,11.983026681492044,5.480380544062958,5.041087306607112,5.704778540891423,122,105,1,High
20,3.2275531585057182,1.593922256076162,4.976760881968788,5.816042260608604,156,176,2,Low
26,6.882704929938893,7.133267891177109,3.686921957128172,11.300930083347609,111,190,2,Medium
22,5.149440231609932,2.0909649607507994,4.282931000207558,6.0787495572415,17,106,9,Medium
21,4.683666960510939,8.265113757440336,7.280797485576509,11.53678148340938,28,25,1,Medium
16,12.190676389622244,4.968497262321981,6.659426882895168,3.063713312434551,145,162,8,Medium
26,6.481502088683901,5.879640093858294,,5.429770883445615,131,243,8,Medium
35,5.407992443450866,2.2725590703757614,8.016693633741573,8.929427656638836,150,99,8,Low
28,8.845637038538179,1.8935367365393971,5.906477105785124,3.2599799263192746,80,155,7,Medium
30,3.8522205352859564,6.497278431942014,7.766604926131942,5.8704157304665685,100,170,5,Medium
25,3.9886153773850266,2.926875845746009,7.687080905973455,10.517452904911341,158,34,9,Low
34,7.76375350132956,4.1662928990187,8.087993703897364,9.617636404193142,162,52,10,Medium
23,6.3205454724003935,5.0547669624013665,8.09863024329185,4.821043357202551,119,222,2,Medium
24,4.834770990990218,2.6815192530189274,7.074375591762665,5.564526955243078,171,144,9,Low
31,1.7013647195633286,8.056526200317183,7.4965409603736015,7.050826158591974,99,204,3,Medium
26,7.77006510230078,9.424531884634602,7.661443176285889,9.312878767546067,26,108,7,Medium
20,11.615919672813977,4.602985039572164,4.014956401334111,3.518755427113576,123,187,3,High
33,12.067903668718753,9.216709652643255,4.8014689700131665,7.276534260963983,21,226,6,High
25,4.060719736439043,8.885486764752406,3.6254384295932933,2.7336146013420883,73,28,9,Medium
23,8.795335651317348,2.0774486728411947,4.136228174440997,5.978175234662605,48,52,6,Medium
35,12.126457023018226,2.1471284853176753,7.669723513807121,3.9099307162127044,151,96,2,Medium
43,6.313437067591442,5.035348083968644,8.682662603251892,5.090406373941893,69,133,1,Medium
20,13.11777862499787,5.495643202703559,7.041812800385186,5.314859327642372,119,172,5,High
41,12.738720878684187,3.7407323936977193,8.316286242243905,9.701257849424184,156,71,2,Medium
39,3.7057406664445223,3.4727493084668635,4.907860091646031,4.651606844996703,149,109,9,Low
39,4.366542827702649,4.597989253114683,8.074773481839014,8.637634656636653,130,46,1,Low
38,3.3457459823975952,7.059553173292408,5.032715614954316,7.33277407798203,164,72,4,Low
39,3.54870656891113,1.3017395136128702,8.365000349471774,10.042257203008681,163,196,6,Low
30,12.802207133255475,7.250529033367234,7.788275029063549,5.2156917935414855,133,81,5,High
34,13.104792819504098,9.29928248550528,8.901583112719965,11.946572423250256,144,94,2,High
30,1.6746641354067022,7.75331373398978,7.963636268257947,4.957729064388531,1,117,7,Medium
20,8.716843623738662,2.3209301352885108,5.389257951612297,7.79546648178545,119,117,4,Medium
19,8.33501031714843,1.3310712933828486,3.6604786808146024,8.322179524254718,169,248,1,Medium
35,6.077119407417978,5.15861388540062,8.245638599353772,7.3816834808283796,69,56,8,Medium
18,9.212068706700391,9.585857847200376,6.427145841200321,10.588404495963657,23,28,10,High
16,13.315781731641051,8.281063230193798,8.148849296069304,3.1297856546369687,143,200,7,High
42,3.2133134753879,5.845969570623432,5.322773487454028,7.972670079083597,112,237,10,Medium
20,2.565341826313923,1.8583235224671315,3.1736954008118006,7.063324733793987,163,75,4,Low
23,1.4340774207766838,7.2814494300601575,3.3144995237684274,6.172123229134828,33,139,1,Medium
42,5.729833001921865,8.223483266771865,7.02299087639463,5.462211901442556,50,214,7,Medium
31,5.3891702020122585,9.38315679604551,3.6867754270270465,3.5288274282556324,134,230,3,Medium
28,6.600655946062371,6.315104224519195,7.47277197394842,8.499729459719845,104,182,8,Medium
21,7.543030401452336,5.387425239131381,,3.1771081112687964,54,212,10,Medium
36,10.85171192239591,6.3822294138929525,6.378647505807132,10.29292936769295,123,221,6,High
33,6.097474075947739,9.460898794256174,7.80728025671658,6.477258214899818,176,66,7,Medium
15,5.297970421696037,6.467207318646199,4.518428665818728,8.054186974012318,21,107,10,Medium
43,11.74942466337515,2.9471225692402223,5.477415289119058,2.7780558152073436,46,144,5,Medium
34,12.047356718497532,6.54343837545229,7.377343897429508,2.933929253429293,148,56,8,Medium
44,4.025957535813591,8.85757344161477,,4.359002914171496,80,247,3,Medium
39,5.090733695247009,5.88651927166216,4.741798568969648,9.797418720963494,116,94,2,Medium
29,11.726512821831147,5.275638866092221,6.736337666378638,6.858324532610196,90,54,1,Medium
32,2.032307175870943,,8.707283753156554,5.108591218527704,108,180,10,Low
17,5.236008145079593,6.779392603875715,6.893113134245738,10.494634164625204,100,60,4,Medium
32,6.828551391531196,1.0385321900600446,8.356734620846279,3.919104637766651,148,240,5,Medium
44,3.4319309976074233,,8.638379108861091,4.594831641365756,85,188,8,Medium
16,3.3388845559390763,4.371719585817804,8.576055734572549,9.767315084233744,109,245,3,Low
24,6.523206754175874,9.438533660292002,7.550862505866018,2.2704509608575165,168,197,6,Medium
25,10.808782421553124,9.722628389976144,6.312572917817031,4.203135745842081,89,59,8,High
41,11.923028734119157,4.7630187721832264,3.58051702735903,7.213331975377512,152,158,9,High
38,13.730056202970253,9.703551043250267,4.3362368433894,11.150354158807113,3,212,6,High
17,1.9617926511923476,3.4527948920819647,4.534602759006945,4.658777465886699,139,60,7,Low
21,3.816868614897905,6.985122003793789,3.19955743702179,4.130961385173139,2,136,7,Medium
22,10.83618795099457,1.2130197555394675,3.611540267448282,11.749164261947024,134,74,3,Medium
33,8.027783178723604,1.8773988108967483,4.768540189669772,7.245147048847323,115,86,9,Medium
32,5.259837061511437,8.712996072589275,3.5444456535371875,2.625087666324484,37,57,10,Medium
27,3.672665596214166,8.990948373321153,4.017210046401875,4.764911182891935,53,98,3,Medium
27,4.646208171351825,5.559806323712575,3.326505584255187,7.336621597051591,119,76,6,Medium
38,6.580756353912375,3.727847555995695,5.499195897594536,2.7198267393526447,56,237,8,Medium
33,3.3029658535784256,,7.927963750038412,8.925516635907718,174,196,10,Low
37,13.534937426397759,8.761432646874232,7.873463065219309,7.224891425307746,54,131,10,High
26,2.398649779798367,2.5044375148987204,8.429342577588576,9.097221935739999,21,21,1,Low
31,13.812506648359848,3.3012671973651657,7.473597015522288,5.417416537138372,60,93,7,High
44,11.944612718008743,7.961707875401293,4.46665174025382,6.199668448662265,160,72,6,High
42,6.500971027678608,9.38505973620595,7.214339378734934,11.281340310618253,99,136,4,Medium
36,10.617612347046732,1.3828097301472908,7.522931374281195,4.106852753879199,129,27,5,Medium
26,9.72969816805302,8.135836862846809,6.258645248646628,2.395148118014279,165,82,2,Medium
42,3.7727299333361026,6.628148915852331,7.84206357772952,11.822126000519802,129,152,8,Medium
27,5.407911119546303,2.6923296724084644,3.427595055459958,2.074172519296487,4,94,8,Medium
39,7.670593316470953,7.680263368315296,6.568683521431295,10.882464350241486,117,223,9,Medium
26,9.29197433854045,7.415202617493614,5.87936028041094,10.259734966548093,147,95,2,Medium
33,8.05763475763608,1.8492832097194083,7.831270889994132,6.876294827907335,116,82,5,Medium
28,7.14883699308416,5.271385045408192,3.767763573815223,9.053418719432418,45,177,7,Medium
21,6.760979554913702,7.703765287081326,,3.0507698442793147,44,217,10,Medium
27,7.477438490835233,2.319669204674219,6.352151786732339,9.636643820477838,172,84,3,Medium
20,6.646569757997614,4.896277212716116,8.683231931724768,9.837593872677019,103,147,10,Medium
38,8.037291008094307,1.6470406846054582,3.49919941291159,2.5134157355434823,121,217,4,Medium
33,12.543808887606668,3.4149317783884894,7.460262144023137,6.972415021575186,154,167,3,Medium
33,9.22678106970995,,4.2323952120599735,11.481480008080286,78,157,4,Medium
18,10.394071374851022,5.298175703886131,3.6326932085093038,11.511422542943206,158,125,7,Medium
33,8.767280738500094,1.8415456807971482,5.368596683061251,11.845147227852006,179,52,8,Medium
23,9.359229871382029,4.139932176228872,6.4983169970596215,8.566650620747794,12,129,6,Medium
30,8.518547769826341,,7.9621076470326475,3.411156704606907,133,241,9,Medium
41,1.3492647885457014,7.587464684966279,6.8081511044400544,6.128898042923332,92,151,5,Low
18,13.994778968600258,7.146862844785766,5.950002857556968,9.269367000370137,152,163,10,High
20,1.436920122767657,1.4018400318234163,4.714004198167824,4.838339120814287,3,239,2,Low
22,6.1369241070374985,9.558096934840224,4.755318259989625,10.101438496420515,70,50,1,Medium
41,2.3665038178861346,7.5744877217608435,7.623460987590326,10.613611448269953,10,29,7,Low
43,2.260069855732122,6.3516076096038,3.6843580501892035,9.635489880492438,63,206,1,Medium
38,,5.038164200454505,3.8788426042298827,5.421027381283625,85,145,2,High
30,,2.1902629972716703,7.318418273976186,9.414727348538765,67,84,6,Medium
19,11.414803207883944,9.63915178137454,8.766252175695628,2.7228300705356294,173,187,8,High
35,4.54622411885081,0.5746545786728778,3.7214052199984033,5.352186023714676,73,146,10,Low
36,4.334016293481052,,6.656556497166619,9.656012373899685,168,188,8,Medium
24,4.266007963588008,5.320721083113836,4.435130323608423,9.948209146382435,88,146,8,Medium
37,9.00989314330295,9.074527955233453,3.1545468892351023,5.187793901996935,92,249,7,High
27,11.5949920679928,4.116624153870371,7.9936059363883345,11.603128773886278,133,168,2,Medium
43,6.879393130978127,5.427121980195532,6.051627623920817,4.732785384258172,5,175,3,Medium
40,5.930235578334071,7.552224223177167,3.1433397101665093,8.600099635248366,12,156,5,Medium
28,13.65653420462144,0.9518821615639619,8.372719812599751,10.789637533700215,24,40,4,Medium
21,2.5178024681513045,1.0175147897377048,6.214111443764232,7.513990080807622,139,228,2,Low
43,7.326224866583603,2.510891113960323,,6.124914682167812,71,210,6,Medium
34,6.310340791358647,1.8910335435276728,5.541028866580865,4.114062646277517,71,83,9,Medium
20,2.275645755629575,0.5612129491719822,4.1092996362277265,3.9644081143042094,91,26,3,Low
21,4.486604707146849,6.418403310009001,5.793439834762452,3.589212317924762,85,68,9,Medium
19,1.3697357635284564,8.061410690832073,4.726034102715918,6.43020044908987,130,166,7,Medium
35,12.400405756778442,9.592592275188116,4.780412632721596,7.479205072716651,81,22,5,High
32,8.902043876875215,4.6885530178832235,6.863268727834889,10.390471325853225,73,229,5,Medium
37,11.59524047231326,3.1573462532948993,3.5644779303312273,4.173470206208651,99,105,8,Medium
26,7.7802078812388675,8.707073263395726,5.382087192819507,9.552076312725454,60,29,8,Medium
20,8.793627782484627,8.521758321974227,6.279872364714977,8.941105289333649,156,230,3,Medium
41,10.111108211519143,6.436010503870182,7.2591448345595095,8.345189330918023,97,170,2,Medium
15,12.804151157034795,3.094915867098379,6.797395575873319,5.3934669747548405,104,87,8,Medium
18,2.1927745417359947,9.130917151606377,8.317479424263318,5.179933918961938,117,158,6,Medium
33,5.302329131564449,2.194812698571901,8.954305695176338,9.589385949971687,175,230,2,Low
26,10.217340479100006,0.9146417846150132,8.62454054408869,4.745342616690082,13,70,2,Medium
29,,8.06787370490996,7.5849142367911,5.297186525492465,43,167,1,High
17,13.750496570370071,5.854761074127357,7.116091529116662,11.651917783338712,98,167,1,High
37,9.29533911878441,2.841444262625989,,11.984643731044148,144,74,5,Medium
41,3.5167802108132746,6.873508792042021,6.200992876060634,2.017126486262123,40,42,9,Medium
42,2.5497158483814375,7.783806976221269,6.982301406832377,8.867640545572792,90,109,6,Medium
40,13.298567375645531,8.523186537751789,5.477640287609972,7.355005026416055,167,155,6,High
34,6.641059963012597,3.1801971517019965,5.308779676947663,6.601703812676522,121,151,8,Medium
42,,0.7430807868935192,6.255158898996967,4.756561318004992,87,161,3,Low
22,13.140602705108815,5.345368790255101,8.439839510367463,7.071511899330884,152,212,3,High
25,2.3588155303360545,8.632746682238738,4.565570214748012,6.565752762350997,107,226,9,Medium
30,10.484424259141976,2.4743027039884127,5.394328926437815,6.013111271484565,75,38,8,Medium
23,9.128419358063343,4.5006919946261155,6.918526839894418,10.498167236922626,84,46,8,Medium
17,2.140550636951594,2.9359969833064428,4.116043559796438,4.706452669852736,168,164,3,Low
19,5.403734343312748,0.626945188527142,0.6877125958188264,7.974760591546209,68,174,10,Low
34,2.9490989640201386,9.035978916211796,6.996403227528898,10.642149985142293,172,61,6,Low
28,8.858481702931098,,5.113572358298638,11.790015419060062,81,163,1,Medium
42,7.202469411806574,7.784287599658315,7.333002028948826,8.027516950097018,36,107,6,Medium
40,1.0555766205863826,,4.6760792240666795,7.200363198536851,143,96,1,Low
29,13.684237361690805,3.1379781346133195,7.646765380409132,10.405149661323897,104,236,9,High
20,5.544600448564025,9.439774421801001,3.424128318343035,3.884466068210097,160,69,4,Medium
41,4.35665710688165,6.743395124036103,5.56051192426045,8.300157288258832,6,245,4,Medium
40,,7.02576528825402,4.56983314717827,2.6417798105830053,60,153,9,Medium
18,3.064606650256382,7.716702725311524,7.900202324080594,8.600184870008018,61,117,4,Medium
22,13.988781990814628,3.7388666922153098,7.516482377596911,9.958092262720374,73,144,2,High
33,4.836423082460863,5.854812566609844,8.051168283367135,2.6301105133209886,67,205,6,Medium
41,6.2716754639156616,3.0671217684454137,6.909378252613264,10.484205817617362,83,161,3,Medium
19,12.327626910315157,8.428144397030255,7.771934505697825,3.233590226062619,75,95,5,High
27,9.344537546057417,,5.632729615491013,3.7583370026402956,15,184,7,High
30,5.793027352688543,,7.068344496611399,10.364035358343271,81,95,10,Low
15,12.67826966701009,9.047704860056893,3.1867060141180534,3.2470203319301323,98,169,2,High
27,10.746414628776801,6.017980004596592,8.284347651237152,8.738552145504158,155,169,9,Medium
36,3.9627065980420957,5.202789780945424,7.10864190721819,4.948142873805804,6,193,5,Medium
25,9.368606929798966,0.8276320711036879,8.196578746310998,4.48365061487167,25,205,3,Medium
35,12.991180477801219,9.143119049025819,7.625153205716337,8.501545231851981,58,144,1,High
22,7.453991419855363,9.546602202298093,4.7182600856475805,3.0676165207255774,28,79,2,Medium
39,10.536961236811674,5.844686964459137,4.637281377566451,7.746224043718582,126,26,3,Medium
22,13.62434867185907,4.703876859338295,7.797832665441128,11.245225916156336,71,211,8,High
38,9.975383831637767,3.9158681270445577,,10.514083195543746,136,242,10,Medium
42,2.331702966959048,3.046455834092339,3.6639672049706067,10.511153339852873,65,135,3,Low
28,4.179274162106761,5.958028709139959,3.090253229967497,5.029235372638976,89,243,8,Medium
27,8.736253685454436,1.716903003638371,4.7905682755119265,9.012827253025655,103,134,3,Medium
17,4.582225599834779,9.232149278328832,3.5955903034151824,9.80108146521633,75,166,8,Medium
18,13.448042170058818,2.1716080115492975,7.81011918058059,11.014044922941366,83,174,5,Medium
41,6.269576442288259,7.582375992263414,5.907262985890499,4.641328936460061,88,112,8,Medium
34,6.943995274520746,3.415433837502189,4.515091344859803,9.608603820237228,27,183,7,Medium
29,10.120827215111525,2.6476752379474435,6.612521629150759,4.322742367798157,19,36,6,Medium
29,7.815246507444364,5.799757203870407,3.4221145199818084,2.277912123248183,161,160,2,Medium
44,5.967897569553989,7.768687321015299,7.356727507701009,6.818346194720611,52,49,9,Medium
41,1.996292377009524,7.403998354932989,6.0083582696487685,9.658923489975239,86,93,7,Low
35,8.75379266360223,2.720685333523471,3.038858215368054,4.143695359033301,33,66,9,Medium
27,12.27854040032245,3.639772327561209,4.915302917488557,2.485949923712604,128,148,6,Medium
23,9.914911742880731,8.753905738503573,7.501154240335781,5.737904608297704,175,186,9,Medium
42,5.9594351306103786,7.370815572905877,4.1286910229014895,4.02877512104615,143,245,2,Medium
39,2.6604388401006824,7.270592100849339,8.771263547231532,5.820865414546132,104,80,4,Low
24,11.61239642975517,3.054598225152964,8.379774865926809,11.208319044007414,35,105,4,Medium
43,13.242728709005661,8.024040922907137,7.6694323727757245,9.439012763446277,146,217,9,High
26,6.047548880351442,3.904969056608159,3.4712901510018916,5.729440518277501,56,49,1,Medium
28,10.4723484593928,4.313209941513444,5.12302378580028,5.250492646340702,106,150,8,Medium
15,6.339924718579824,3.2318303455068977,4.789184070653463,11.21194566590209,38,40,9,Medium
28,7.529470205078592,1.6532073468727986,3.825751910452615,10.888438625008646,161,201,9,Medium
28,11.874192948013327,4.493738848460082,8.997713370521062,8.040874777501397,114,141,6,Medium
22,2.0845164487449965,0.6609252682625016,3.8831858097167506,5.575875864658151,61,238,6,Low
30,7.894359534227166,4.831147274558967,4.891965279258,9.923344270493704,29,176,1,Medium
28,3.7900635707258923,7.387561161979953,8.280848715406238,8.637335653961514,136,193,6,Medium
15,5.417477291444911,9.627077811262513,3.866312164791311,7.6467037070084345,78,66,9,Medium
30,9.377574720349566,1.2468248733773173,5.817167831722385,9.385545173553087,137,222,1,Medium
32,1.3539693603790286,3.172261689667203,8.854140784196819,3.3446606333052147,130,160,2,Low
21,8.719726286651115,5.1942449903111525,4.483730897794435,11.30148468791336,171,121,5,Medium
29,4.684749112898746,2.118685512668205,1.6738685913596556,11.729208340827515,15,103,7,Low
38,9.703296690504938,1.6098709597248944,3.4802378902546858,5.544492022791475,37,85,2,Medium
31,2.8405575748697047,4.797022001780229,6.605231647489728,11.46800131626494,136,239,1,Low
33,10.565550849610322,6.016940024475964,5.034297198592941,9.958311588769323,66,165,9,High
37,9.393316356918717,8.29197340219044,7.197387192163611,11.4102985830881,118,242,8,High
27,13.626143827444565,9.979132507044698,5.597340032611662,11.174583249970624,177,167,4,High
23,12.846059722355925,7.855572409878255,4.7939918793279634,4.009019048803288,133,192,4,High
38,4.682937221596131,2.6027342936800424,6.276047312005101,4.600261138432826,26,33,7,Low
38,1.3551154454306806,7.605791653231852,3.8381214775243193,4.605940693218621,55,133,3,Medium
29,9.519791294452851,5.602959431031282,7.886591823891083,2.942972662500714,113,219,10,Medium
39,8.837536057060742,4.78269096918267,7.504256351889647,5.976879319588802,142,109,5,Medium
40,1.3565739939637989,9.389420692119062,6.269809029441006,5.626218269260335,96,144,7,Medium
17,2.594807879633705,7.169879575736784,5.20228980778437,5.439616565347551,23,63,4,Medium
38,8.601122158967812,6.9760841986676,8.491356964135733,5.489451018073905,23,40,9,Medium
15,12.853754432565395,0.611681664912202,6.806750399984482,2.6207065093956565,18,42,10,Medium
30,12.78450359467429,8.71817916810794,4.7088007944691,3.8597522415204293,86,137,7,High
22,2.969305709956973,8.036354535397955,7.840251652135436,4.959087475369221,155,217,3,Medium
43,5.9994613032682444,,6.810118210395978,10.889776814049902,118,230,8,Medium
37,1.5616372365782623,3.2750774188127827,3.762075699281051,11.265293223511623,109,173,10,Low
27,7.100534002718078,1.0080453704930505,3.6853994676523802,4.8520948078091735,67,22,2,Medium
22,10.790084975751673,0.9831360254224331,8.628630116601819,8.941588559262971,106,85,6,Medium
31,11.269645247752948,,4.7274718867436665,10.506221490679275,47,132,4,High
36,7.486863065755449,2.269257322623904,6.980895595928645,7.061751753322254,119,218,5,Medium
37,2.2463057712068393,9.27370457346623,3.218603238404463,9.55543566940521,121,32,10,Medium
28,,8.502842066237049,6.339011620832684,11.75866798023912,49,142,4,Medium
41,13.117325479666738,3.8144090203057455,4.386771826706068,3.622141230365377,65,33,10,High
35,3.984963234756291,4.110651242218137,3.83775761614174,2.704190159674644,105,221,2,Medium
44,5.156807848865444,3.609127328120416,7.641018753805568,8.40023398198708,51,112,2,Medium
35,10.708753281019922,1.3777516753217134,7.857255941637369,7.084817399913826,72,239,9,Medium
21,10.536550255517195,,7.291273403199266,4.966036524049455,132,103,4,Medium
41,12.858629744324121,,3.067121070849124,11.165868824666708,17,153,4,High
29,6.04554297936488,9.458881087669196,4.709455293859704,10.458281341384906,120,40,1,Medium
30,,9.213868547781784,5.165767598618983,4.644013476888802,28,221,10,High
33,7.076101995866209,8.193468040652963,7.145101343109791,9.741933709820795,39,90,6,Medium
20,13.06077822329189,6.471651810708545,7.533262090056669,10.284045148479903,162,150,9,High
37,11.001297654720252,8.634112863568765,6.767129532167478,5.253294912003659,83,77,8,High
15,11.808743137840027,5.39315091844986,7.734530068428129,2.9914924662597793,19,159,10,High
26,2.7302774947823414,2.2115212636960013,5.563799266916788,10.504184464030894,58,66,9,Low
32,11.294007007286078,6.9996183039977025,6.251069939020627,2.967882671368524,104,230,1,High
30,6.628723958747461,9.246137334195705,3.385501050463368,6.786079660331657,103,126,7,Medium
26,1.3034028767984123,0.6862484253545944,5.562979479272549,3.9436490023858024,139,238,1,Low
34,1.7811485856627,2.888718495975342,5.595798680976926,11.274616634254079,66,36,2,Low
27,9.812803216552979,3.0216628170770785,6.669120657409582,3.0711962785643934,37,39,2,Medium
22,5.836161734897608,1.4408756168544787,5.267378116069898,3.169006793610082,53,75,3,Low
41,12.285502451905245,2.6421951032862188,,9.017296219800672,35,158,3,High
